marital,education,housing,loan,age,balance,duration
1,1,0,0,79,8304,303
1,2,0,0,50,0,243
2,1,0,0,43,167,211
1,0,1,0,46,588,249
1,0,1,1,31,2085,488
2,0,0,0,67,1746,134
1,0,1,0,57,1352,104
1,1,1,0,40,2228,150
0,1,1,0,34,544,257
0,0,0,0,26,941,1165
1,1,1,0,41,-68,429
1,1,0,0,33,842,111
1,1,0,0,58,14412,297
0,1,1,0,28,131,407
1,1,1,0,56,1255,145
1,2,0,0,33,2071,106
0,2,0,0,46,3,85
0,1,1,1,48,0,334
2,1,1,0,40,1247,445
1,2,0,0,38,605,147
1,2,1,0,54,2226,514
1,1,1,0,30,289,1184
1,1,0,0,45,2556,196
0,2,0,0,34,42,297
0,1,0,0,29,3528,137
1,1,1,0,42,634,61
0,1,0,0,38,93,92
1,1,1,0,34,1406,145
0,1,1,0,32,-92,139
1,1,0,0,39,-288,151
1,1,1,0,28,5,121
0,1,1,0,32,199,70
0,1,1,0,46,148,85
1,1,1,0,42,-256,576
1,1,1,0,51,701,1051
1,2,1,0,31,395,155
0,1,0,1,29,853,239
1,1,1,1,33,1924,81
1,0,0,0,46,2427,40
1,0,1,0,52,109,177
2,1,1,0,46,41,249
1,1,1,0,44,13054,471
1,1,0,0,43,775,488
1,2,0,0,47,3681,101
1,1,1,0,30,471,73
1,1,0,1,48,124,294
0,1,0,0,24,1957,113
1,0,1,0,36,345,400
0,2,1,0,30,2907,146
0,2,1,0,30,3,45
1,0,0,0,46,0,65
0,1,1,0,34,486,185
0,2,1,0,26,777,260
1,2,0,0,33,1148,299
2,2,0,0,50,0,154
1,0,1,1,39,738,215
1,2,0,0,53,1778,186
1,0,0,0,57,0,97
1,1,0,0,33,133,627
1,0,0,0,56,870,257
1,1,1,0,41,1449,63
0,1,0,0,26,1445,171
1,1,1,1,49,1111,104
0,2,0,0,35,151,11
1,0,0,0,58,565,153
1,1,0,0,42,0,351
2,1,0,0,58,447,405
1,1,0,0,42,1007,139
2,1,1,0,38,308,197
1,2,0,0,30,562,137
1,1,1,1,35,522,245
0,1,1,1,34,34,333
1,1,0,1,37,456,85
1,1,1,0,39,123,81
1,0,1,0,31,1127,43
1,1,0,0,51,7,18
1,1,0,1,36,402,86
1,0,0,0,49,640,214
1,2,1,0,43,5670,43
1,0,0,0,59,19102,462
1,1,1,0,37,14,38
0,2,0,0,32,10281,400
1,2,0,0,34,158,190
1,1,1,0,31,1868,213
0,2,0,0,31,4247,131
1,1,1,0,30,122,107
0,1,1,0,40,436,231
1,2,0,0,46,-388,295
0,1,0,1,33,341,289
1,0,1,0,43,2557,166
1,0,0,1,55,-79,293
0,0,0,0,27,377,645
1,1,0,0,63,2,45
0,2,1,0,25,42,320
1,2,1,0,39,5060,157
0,2,0,0,40,1509,333
1,1,0,0,47,5,169
2,1,1,0,37,-175,182
1,0,0,0,56,1232,44
0,2,0,0,43,2731,11
1,0,0,0,56,3206,129
1,1,1,1,37,12939,77
0,1,1,1,32,14,429
1,2,1,0,37,1403,91
1,1,1,0,42,1027,188
1,2,0,0,34,10,81
1,2,1,1,46,954,532
1,0,1,0,38,3242,198
1,1,1,1,43,699,1258
0,2,1,0,28,219,257
1,2,0,0,45,-61,90
0,2,0,0,28,356,76
1,2,0,0,57,6822,797
1,2,1,0,36,0,1576
0,1,1,0,35,2116,409
1,0,1,1,35,159,826
1,1,1,1,45,141,21
0,1,0,1,26,-8019,299
1,2,0,0,45,35589,570
0,2,1,0,36,5171,174
1,1,0,0,44,1206,180
1,1,1,0,35,34,249
1,0,1,0,42,555,249
0,0,0,1,38,116,203
0,1,0,0,51,0,1707
1,0,1,0,38,3913,196
0,2,0,0,26,690,76
1,1,1,0,38,3165,152
2,1,0,0,40,0,111
1,1,1,0,33,7,217
1,0,1,1,43,1318,10
0,1,1,0,36,14,320
0,0,0,0,20,0,69
1,0,1,0,53,980,352
1,1,1,0,35,126,472
1,1,0,1,36,537,206
0,2,1,0,32,1131,267
1,1,1,0,58,987,555
1,1,0,0,41,0,411
0,1,1,0,35,5551,258
1,1,1,0,38,253,515
2,0,1,0,33,-53,369
1,1,0,1,56,17,342
1,1,1,0,35,351,298
1,1,0,0,39,179,36
1,2,0,0,47,3072,229
0,2,0,0,29,415,122
1,1,0,1,48,1513,1171
1,1,0,1,47,2394,61
1,2,0,1,47,-50,175
1,1,1,1,46,1363,60
1,0,0,0,45,2433,133
1,1,1,0,31,203,426
2,1,0,0,48,2071,127
1,0,1,0,45,147,226
1,1,1,0,42,56,215
1,1,1,0,33,1034,141
1,1,1,0,24,299,209
1,1,0,0,60,1139,67
0,1,1,0,56,1437,367
0,1,1,0,34,0,525
1,1,1,1,47,-594,100
1,1,0,1,52,-35,165
1,2,0,0,32,0,277
1,1,1,0,49,10250,97
0,2,1,0,29,2489,1002
1,2,1,0,33,808,12
1,2,0,0,43,1530,91
0,1,0,0,26,2007,272
0,2,0,0,28,1579,163
1,0,0,0,54,1849,127
1,1,1,0,46,524,15
1,1,1,1,42,108,225
1,0,1,0,35,442,129
0,1,0,0,41,0,229
1,2,0,0,32,14522,221
0,2,1,0,22,897,133
1,0,0,1,51,0,299
0,1,0,0,29,6,315
1,1,1,0,45,1477,355
1,1,1,0,29,422,69
1,2,1,1,32,273,97
1,1,1,0,36,-11,172
1,1,0,0,40,5060,299
1,1,1,0,36,-74,113
1,1,1,0,38,1029,206
1,2,1,0,35,1511,226
0,2,1,0,28,-214,228
0,2,0,0,30,0,62
0,1,1,0,44,259,163
1,0,1,0,41,54,121
2,1,1,0,40,1194,517
0,2,0,0,32,1613,24
1,2,1,0,46,2303,241
1,2,1,1,45,1416,740
0,0,0,0,60,11262,323
1,1,0,0,52,693,271
1,1,1,0,45,2873,30
0,2,1,0,33,0,454
0,2,0,0,37,2875,110
0,1,1,0,36,317,198
1,1,1,0,36,204,28
1,1,1,0,33,-825,228
0,1,1,0,21,99,49
0,1,1,0,28,1536,347
0,1,0,0,39,1435,383
1,2,1,0,33,6513,170
0,0,1,0,34,496,173
1,1,1,1,45,-183,8
1,1,1,0,47,2283,170
1,0,1,0,48,584,51
1,1,1,0,45,6397,117
0,1,0,0,28,62,467
1,1,1,0,37,590,37
1,1,0,0,56,11,42
0,1,0,0,27,833,359
1,1,0,0,44,4425,477
1,1,0,0,46,4,268
1,2,0,0,55,0,252
0,2,0,0,34,2733,604
2,2,1,0,35,6997,1121
1,1,0,0,55,1164,242
1,2,1,0,46,273,1962
0,0,0,0,43,24,35
0,2,1,0,35,671,128
1,1,1,0,35,1659,197
1,1,0,0,69,813,237
0,2,1,0,24,805,169
1,1,1,1,32,4,173
0,1,1,0,39,1413,396
1,1,0,1,28,503,553
0,2,0,0,30,1372,240
1,0,1,0,37,-88,225
1,2,0,0,59,2013,222
1,2,1,0,33,2508,42
1,1,1,0,29,201,180
1,2,0,0,57,209,453
2,2,0,0,39,382,201
0,0,0,0,58,999,188
1,0,0,0,58,4198,441
1,1,0,1,51,0,179
0,0,1,0,42,629,164
1,1,0,0,45,22928,113
0,1,1,0,23,292,437
2,1,1,1,37,3068,370
1,1,1,0,38,710,196
0,1,1,0,35,0,305
1,2,1,0,43,-334,291
1,1,1,0,41,957,326
0,1,1,0,39,649,668
1,2,1,0,57,224,180
0,1,1,0,26,186,72
2,1,0,0,50,0,43
1,2,0,0,54,1180,394
1,1,1,0,32,517,528
1,2,1,1,44,184,653
1,0,1,0,54,1691,156
0,1,0,0,39,914,20
1,0,1,0,33,3512,251
1,1,0,0,38,-6,700
1,1,1,0,31,64,302
1,2,0,0,60,651,155
0,1,1,0,23,342,152
1,1,1,1,38,854,112
0,1,1,0,27,45,352
1,0,0,0,39,267,1151
1,1,1,0,35,1454,323
1,2,0,0,51,938,98
0,1,1,0,53,2398,108
0,1,1,0,28,541,157
1,2,1,0,37,4439,70
1,1,1,0,47,0,56
1,1,0,0,58,7429,199
1,1,0,0,40,5,174
1,2,1,1,55,856,101
0,1,0,0,36,651,876
1,2,0,0,53,2327,94
0,2,1,0,27,535,446
0,1,0,0,37,1169,311
1,1,0,0,54,369,226
2,2,1,0,48,41,198
1,1,0,0,29,1432,728
0,1,0,0,32,457,109
1,1,1,1,40,-212,71
2,1,0,1,47,431,388
1,1,1,0,34,1553,6
1,0,0,0,60,957,224
1,2,0,0,53,1624,107
1,1,1,0,33,581,193
0,2,1,0,34,-292,111
1,0,0,0,67,2391,737
0,2,0,0,36,774,193
1,1,1,1,44,-165,184
1,2,1,0,31,22867,241
1,1,1,0,55,2760,267
0,1,1,0,33,-325,159
1,1,0,1,60,1390,58
0,1,1,0,30,1824,153
2,2,0,0,60,366,593
1,1,1,0,47,0,168
1,1,0,0,49,4848,113
0,2,0,0,47,275,82
1,0,1,0,35,2730,65
1,1,1,0,47,3940,226
0,2,1,0,27,3706,897
0,1,1,0,31,6981,627
1,1,1,0,46,1740,333
1,0,0,1,59,37,335
1,0,1,0,58,0,535
0,2,1,0,28,737,125
0,1,1,0,34,1848,131
1,2,1,0,34,6463,40
2,1,0,0,52,204,134
1,0,1,0,57,0,83
1,0,1,0,38,5643,106
0,1,1,0,41,1621,119
1,1,1,0,59,104,92
1,2,1,0,29,1387,256
2,1,1,0,36,2823,215
0,2,1,0,41,0,509
0,2,1,0,35,1800,53
1,1,1,0,36,3420,98
0,1,1,0,32,554,101
0,0,1,0,45,2249,247
1,2,1,0,42,386,168
0,2,0,1,32,569,348
2,2,0,0,33,802,401
2,1,1,0,41,-274,279
1,2,0,0,48,3842,168
1,1,1,0,29,-565,164
1,1,0,1,51,144,153
1,0,0,1,52,310,100
0,2,0,0,23,508,544
1,1,0,0,56,1290,243
1,2,0,0,38,178,170
1,2,1,0,29,239,143
1,1,1,0,49,82,310
1,1,0,0,59,309,300
1,2,0,1,32,0,184
0,1,0,0,46,5993,151
1,1,1,0,25,285,859
1,0,0,0,44,0,174
1,1,1,0,42,704,31
1,1,0,0,60,10925,270
2,1,0,0,63,859,92
1,2,1,0,31,3192,179
1,2,1,0,30,1221,279
1,2,1,1,56,2366,538
0,1,0,0,44,0,187
2,1,1,0,33,-131,145
1,1,0,0,49,-55,150
2,2,1,0,48,3520,73
1,0,1,0,38,2469,66
1,1,0,0,38,67,74
0,1,1,0,28,241,275
0,2,0,0,27,6,143
1,2,0,0,40,2487,126
2,1,0,1,48,769,58
1,1,0,0,57,992,329
1,1,1,0,38,976,32
1,1,1,1,39,37,467
1,1,0,1,46,159,139
1,2,0,0,53,1759,220
2,1,1,1,44,496,54
0,1,0,1,46,9326,105
0,0,1,0,57,739,172
0,2,1,0,55,1464,92
1,1,0,1,39,-184,185
0,1,0,1,41,98,97
1,1,0,0,45,16358,161
0,1,1,0,36,774,140
1,0,1,0,52,752,339
1,1,0,1,42,6754,81
1,0,1,1,52,-585,201
0,1,0,0,23,488,236
1,1,1,0,54,158,198
0,1,1,0,35,57,173
0,1,1,0,45,636,287
1,1,1,0,47,440,91
1,2,0,0,48,-10,144
0,1,1,0,32,-402,135
2,1,0,0,40,388,95
0,2,0,0,30,267,124
2,1,1,0,51,12,150
1,1,0,0,50,5569,103
2,2,1,0,44,1070,381
1,1,1,0,32,11512,301
1,1,1,0,31,1173,444
1,1,1,0,35,496,135
1,1,1,1,36,924,173
1,2,0,0,41,1132,95
1,1,1,0,48,1981,291
1,2,1,0,51,0,60
0,0,1,0,32,1450,72
1,2,1,1,34,0,108
1,1,1,0,51,2904,410
2,1,0,0,60,758,282
1,1,0,0,49,3410,130
1,0,1,0,49,816,76
1,2,1,1,36,909,250
0,2,0,0,29,265,491
0,1,1,0,40,-278,400
1,1,1,0,37,352,107
0,2,1,0,60,1034,231
1,2,0,0,39,47,84
0,2,0,1,36,53,64
0,2,0,1,35,2277,55
0,2,1,0,30,63,260
1,1,1,0,45,4646,118
1,1,0,1,31,-112,128
1,1,0,0,43,3529,169
1,1,1,0,32,347,155
0,2,1,0,44,670,435
0,0,1,0,33,92,63
1,0,0,1,56,122,145
1,1,0,0,60,0,87
0,1,1,0,37,2,220
1,1,1,0,37,1026,389
0,1,1,0,29,-368,151
0,1,1,0,37,594,359
1,1,1,0,58,6004,133
1,1,0,1,48,-1157,125
0,1,1,0,37,0,137
1,0,0,0,53,206,145
1,2,1,1,56,1674,143
1,0,1,0,40,34,350
0,2,1,0,35,385,168
1,2,1,0,36,1133,293
0,2,0,0,33,1590,57
1,0,0,0,44,0,112
1,1,1,0,36,535,121
1,0,1,1,40,3676,101
1,0,0,0,47,185,116
1,1,0,0,45,1723,166
2,2,1,0,46,477,114
1,1,1,0,46,640,246
1,2,1,0,37,23,409
1,2,1,1,40,432,101
1,1,0,0,37,3427,46
1,1,1,0,34,-563,252
1,2,0,0,58,3228,58
0,1,1,0,29,-72,208
1,1,0,0,39,0,108
1,1,1,0,43,308,137
1,1,1,1,52,-178,124
1,1,0,0,31,0,147
1,0,1,0,34,174,405
2,2,1,0,36,1354,1723
1,1,1,0,39,62,877
1,1,0,0,31,66,121
1,2,1,1,48,1741,40
1,0,0,0,53,945,82
2,1,1,1,47,430,335
0,1,1,0,29,2768,121
1,2,1,1,27,174,82
1,1,1,0,47,298,183
1,0,1,0,48,363,257
1,0,1,0,50,-454,241
0,1,1,0,37,43,36
1,1,0,0,33,0,128
1,1,0,0,52,3165,26
0,2,0,0,61,2,131
1,1,1,0,29,832,228
1,1,1,0,53,2531,413
1,0,0,0,59,235,119
1,2,0,0,54,542,48
1,1,0,1,50,60,151
1,2,1,0,33,17946,195
0,1,1,0,29,891,172
2,2,0,0,45,206,376
0,2,0,0,28,3717,177
1,1,0,0,51,130,547
1,1,1,0,44,4826,102
1,2,0,0,49,503,297
2,1,0,1,45,1735,306
1,0,1,0,56,187,156
1,1,1,0,31,-414,1369
0,0,1,1,34,0,172
0,1,1,0,32,936,61
2,2,0,0,51,2109,119
1,1,1,0,52,497,265
2,1,1,0,55,13,190
2,2,1,0,55,141,154
2,1,1,0,42,498,173
0,2,0,0,30,414,635
1,0,1,0,45,25,40
2,2,0,0,36,0,81
1,1,1,0,30,699,544
0,2,1,0,29,422,103
1,0,0,1,43,377,11
1,1,0,0,61,483,164
0,1,1,0,54,1178,41
0,1,0,0,26,706,118
1,0,1,1,61,296,323
0,1,1,0,33,687,174
2,1,1,0,55,0,365
1,0,0,0,83,425,883
1,0,1,0,41,1654,35
1,2,0,0,31,0,84
1,0,0,1,39,643,24
0,2,1,0,31,3625,112
1,0,0,0,45,60,349
1,1,1,1,38,25,266
2,1,1,0,49,-203,364
1,2,0,0,34,0,129
2,2,1,0,54,0,17
1,2,1,0,55,357,526
2,1,1,0,34,797,54
1,1,1,0,43,2478,347
1,2,1,1,39,4,871
1,2,0,0,32,0,280
1,0,1,0,41,262,89
1,0,1,0,37,214,645
0,1,0,0,30,3528,250
0,2,0,0,41,236,72
1,1,1,0,47,3466,853
1,2,1,0,49,128,298
0,2,0,0,25,148,421
0,0,0,1,34,-2,199
1,1,1,0,34,156,136
1,1,1,0,49,428,50
2,0,0,0,64,109,706
1,2,0,0,44,1034,73
1,2,0,0,37,1315,224
0,2,1,0,40,-89,83
0,2,0,1,26,36,502
1,2,1,0,36,530,239
1,2,0,0,33,340,402
1,1,1,0,37,8230,51
1,2,0,0,30,0,152
0,2,1,0,26,-67,637
1,2,0,0,57,412,123
2,2,1,1,46,4917,5
1,1,1,0,50,3608,176
1,1,1,0,38,475,412
2,1,0,0,43,-414,590
1,0,0,0,42,128,492
1,1,0,1,33,2918,1059
1,1,1,0,47,690,113
1,1,0,1,52,7119,871
1,1,0,0,48,794,135
0,2,1,0,46,2987,318
1,1,0,0,64,2031,202
1,1,0,0,43,2220,177
1,1,1,0,51,5403,698
0,1,0,1,50,167,346
0,1,1,0,37,465,899
0,1,1,1,48,133,451
0,2,1,0,31,518,399
1,2,0,0,38,613,239
0,1,1,0,28,296,218
1,2,1,0,40,271,124
1,1,1,0,42,1865,164
1,2,0,0,38,0,112
1,0,1,0,39,390,206
0,2,0,0,39,633,105
1,1,1,0,39,4136,142
0,1,1,0,29,4537,29
0,1,1,0,39,169,38
1,1,0,0,38,8,339
0,2,0,0,47,3232,294
0,1,1,0,31,199,86
1,1,1,1,29,182,477
0,1,1,1,29,2,379
1,1,1,0,47,2246,330
0,1,1,0,41,948,157
2,1,1,0,41,47,85
2,1,1,0,31,105,72
1,1,0,1,58,-146,192
1,1,1,0,44,1311,184
1,1,1,0,31,28,101
1,1,1,0,32,277,231
2,2,0,1,26,-70,1992
1,1,1,1,30,-146,167
1,1,1,0,45,280,562
1,2,1,0,42,1823,31
1,2,0,0,48,641,113
0,1,0,0,31,181,239
1,2,0,0,38,658,328
0,0,1,0,27,1459,153
0,1,1,0,36,532,50
1,1,1,0,52,26,191
1,1,1,0,58,288,404
1,0,0,0,49,3478,484
0,2,0,0,28,6791,361
1,0,0,0,41,175,252
1,0,0,1,60,949,239
1,1,1,0,33,1221,127
2,1,1,0,53,751,343
1,1,0,0,57,107,85
1,1,1,0,44,-225,319
1,0,1,0,40,3090,664
1,1,0,1,59,2429,79
2,0,0,1,59,1,214
1,2,0,0,49,7254,132
1,2,0,0,34,8000,291
1,0,1,0,32,697,700
0,1,1,1,26,-685,314
2,1,0,0,36,871,396
1,2,0,0,59,5397,244
1,1,0,0,53,25,528
1,1,1,0,57,3545,138
1,2,0,1,34,69,120
0,1,1,0,35,313,195
2,1,1,0,60,1307,328
1,2,1,0,31,608,89
0,1,1,0,34,5057,73
2,2,0,0,51,0,84
1,1,1,0,47,3533,319
0,2,0,0,30,3384,578
1,2,0,0,59,1425,489
1,1,1,0,52,221,178
1,2,1,0,36,481,215
2,2,0,0,46,302,80
1,0,0,0,55,199,176
1,2,0,0,30,14355,244
2,1,1,1,34,7,94
1,1,1,0,35,547,527
1,1,1,0,57,2087,140
1,2,1,0,51,3921,168
1,1,0,0,67,1146,187
0,1,1,1,45,341,77
1,1,1,0,47,438,46
1,2,1,0,33,6,1111
0,1,1,1,27,1842,687
0,2,1,0,32,593,86
1,0,0,0,40,0,16
1,1,1,0,46,450,198
1,2,1,0,40,198,214
1,1,1,0,37,3175,168
0,1,0,0,32,1,75
1,2,0,0,38,4174,336
1,1,0,1,41,683,77
1,1,1,0,43,473,148
1,1,0,1,52,279,72
1,0,0,0,65,715,323
1,0,0,0,44,3706,209
1,1,1,0,36,79,275
2,1,1,0,37,-24,33
1,1,0,0,52,-38,613
1,1,1,0,42,88,53
1,1,0,0,30,401,50
2,2,1,0,36,210,182
1,1,1,0,38,2139,576
1,2,0,0,33,75,204
1,2,1,0,52,23552,507
1,2,0,1,56,40,123
1,1,1,0,36,533,619
2,1,1,0,37,1573,639
1,0,0,0,60,0,138
0,2,1,0,33,254,558
0,2,1,0,32,258,131
1,2,1,0,34,1782,17
0,2,0,0,28,3623,138
1,2,1,1,33,0,389
1,2,1,0,35,2801,70
1,0,1,0,30,99,93
0,1,1,0,32,719,79
1,0,1,0,40,3693,57
0,2,0,0,34,26575,93
1,1,0,0,49,3169,626
1,1,0,0,49,1629,57
1,0,1,0,52,2255,178
1,2,0,0,36,35,246
0,1,1,0,34,1259,121
0,1,0,1,43,620,155
1,0,1,0,32,-11,776
1,1,1,0,35,344,11
2,1,0,1,59,284,265
1,1,1,0,58,602,201
1,0,1,0,35,-239,281
1,1,0,0,45,43,114
1,2,0,0,58,648,110
1,0,1,0,34,60,23
1,1,0,0,55,2120,236
1,1,0,0,39,150,243
0,1,1,0,50,1205,82
0,2,1,0,41,537,278
1,2,1,0,37,425,226
1,1,1,0,34,439,347
1,2,0,0,57,2681,266
0,1,1,0,37,336,152
1,2,1,0,36,6,100
0,1,1,0,29,404,286
1,0,1,1,53,1715,27
1,2,0,0,52,1415,163
1,1,1,0,43,3549,7
0,1,0,1,30,-123,120
0,1,0,1,32,799,2078
0,1,1,0,38,1230,266
1,0,0,0,49,3478,165
0,2,1,1,29,402,345
1,1,1,0,59,417,476
0,1,0,0,37,4894,240
1,2,0,0,32,1270,232
1,2,1,0,37,489,202
1,1,0,1,30,1177,220
1,1,1,1,29,321,102
1,2,0,0,50,1612,188
0,2,0,0,32,2059,886
2,0,0,0,37,-475,27
1,1,0,1,43,-313,89
1,1,0,1,43,174,308
0,1,1,0,31,-449,197
1,2,1,1,35,3217,215
2,1,0,1,46,1187,92
1,0,1,0,39,1411,625
0,1,1,1,42,1143,106
0,2,0,0,32,1138,214
1,1,1,0,51,505,199
2,1,1,0,30,704,524
0,2,1,0,36,46,459
1,2,0,0,46,226,561
1,1,1,0,35,645,114
1,2,1,0,44,292,162
1,1,0,0,34,1026,319
0,2,0,0,32,12269,141
1,1,1,0,41,2823,858
1,1,1,1,26,383,238
2,1,1,0,43,206,436
1,2,0,0,60,10861,419
1,2,0,0,40,10786,111
2,1,1,0,34,1614,228
1,1,0,0,35,198,282
1,1,1,1,41,108,203
1,2,0,0,34,0,139
1,0,1,1,47,673,118
0,2,0,0,29,559,86
1,0,0,0,47,4274,852
0,1,1,1,30,818,66
2,1,1,0,29,-19,712
1,2,1,0,46,473,201
1,2,0,1,34,99,264
1,2,1,0,31,2951,115
0,1,0,1,28,-170,720
1,2,1,0,45,2185,167
2,0,0,0,35,55,165
0,2,1,0,34,1068,46
1,0,1,0,32,1504,131
1,0,0,0,58,853,317
1,1,1,0,36,0,578
1,1,0,0,39,8,88
0,2,0,0,28,4,148
0,2,0,0,30,305,75
0,1,1,1,32,1143,132
0,2,1,0,33,1268,2219
1,1,1,0,32,157,315
1,0,0,0,49,126,60
1,2,1,0,39,3,1145
0,1,1,1,25,218,110
1,0,1,0,53,8918,173
1,0,0,0,55,8585,201
0,2,1,0,39,0,13
0,2,0,0,29,4694,181
1,0,1,0,30,0,432
0,0,1,0,53,0,176
1,1,0,0,33,3,212
1,0,1,0,47,1112,129
1,2,0,1,35,436,507
1,2,1,0,50,-470,130
1,2,0,1,57,0,209
0,0,0,0,19,103,96
1,2,0,0,42,0,236
1,1,0,0,47,335,417
0,2,1,0,34,-292,181
1,1,0,0,57,2550,73
1,1,0,0,36,325,119
2,0,0,0,43,42,188
1,1,1,0,38,332,184
1,1,1,1,29,602,440
1,2,0,0,56,16125,202
1,2,1,0,35,646,84
1,2,1,0,40,8902,464
1,1,0,0,45,2571,146
0,0,0,0,52,0,131
1,1,1,1,43,2,254
1,1,0,0,38,134,91
1,0,1,0,38,498,107
0,1,1,0,28,703,485
1,0,1,0,33,-3,114
1,0,1,0,48,-31,128
2,2,1,0,34,157,117
0,2,1,0,29,1221,72
1,1,0,0,36,216,80
0,1,1,0,53,5558,81
0,2,1,0,33,718,104
2,1,1,0,36,131,153
0,2,1,0,32,1218,70
1,1,1,1,32,-540,53
2,1,1,0,45,-184,878
0,2,1,0,30,6619,239
1,1,0,0,53,6831,1130
0,2,0,0,34,9,439
1,1,1,0,34,-56,197
0,1,0,0,34,371,52
1,1,1,0,33,0,210
1,1,1,1,28,509,121
1,1,1,0,40,100,38
0,1,1,0,26,1802,28
1,1,1,1,52,3622,40
0,1,1,0,48,1150,357
0,1,1,0,38,-329,86
0,1,1,0,25,18,129
1,1,1,0,30,938,159
2,2,0,0,49,10,169
1,1,1,1,37,606,375
0,1,0,0,39,0,332
1,2,1,0,48,734,1208
0,1,0,0,25,348,245
1,1,0,1,28,-26,81
1,0,1,0,29,715,170
1,0,1,0,51,0,120
0,2,0,0,38,1101,800
0,1,1,0,43,733,1102
1,1,1,0,47,0,20
1,1,1,0,37,454,115
1,0,1,0,53,-421,543
1,2,0,1,30,1717,218
1,2,1,0,61,87,190
0,1,0,0,43,1119,119
1,2,1,0,44,13853,1329
1,1,1,1,54,0,117
1,2,0,0,50,1240,474
0,1,1,1,32,-515,19
2,1,0,0,53,84,336
1,1,1,1,32,243,144
0,1,0,0,29,814,54
0,1,1,0,30,1165,365
0,2,1,0,32,229,345
1,1,0,0,33,3243,439
1,2,1,0,44,226,76
1,2,0,0,75,643,522
1,2,1,0,37,0,236
1,1,1,0,45,1124,37
1,1,0,0,51,1052,280
1,0,1,0,50,354,123
0,0,0,0,50,1659,221
1,1,0,0,60,1211,268
1,1,0,0,46,757,382
1,1,1,0,43,3409,172
1,1,0,1,45,870,258
1,1,1,0,36,420,58
1,1,0,0,26,2469,136
1,0,1,0,40,2562,487
0,2,0,0,33,2340,65
1,2,1,0,34,1602,287
1,1,1,0,52,218,490
0,1,0,1,36,28,149
1,2,1,0,48,313,195
0,1,1,0,23,966,83
1,1,1,0,34,0,78
1,1,1,0,34,475,559
0,1,0,1,41,0,305
1,1,1,0,48,0,109
0,1,1,0,24,6,16
0,0,1,0,58,26,600
1,2,1,0,49,503,118
0,2,1,0,36,5958,155
0,2,0,0,32,334,944
1,2,1,0,44,5156,54
0,1,1,0,42,1306,265
1,2,0,0,48,2837,69
2,2,1,0,54,2272,88
1,1,0,0,54,2206,260
1,2,1,0,45,37378,167
1,1,1,0,38,254,359
1,0,1,0,35,914,374
1,1,1,1,49,1147,96
1,1,1,1,26,127,165
1,2,1,0,35,618,116
0,0,0,0,27,21,197
1,1,0,0,27,14,295
1,1,0,0,49,1314,834
1,1,0,0,36,7265,243
1,2,1,0,43,279,111
1,1,1,1,51,52,36
2,2,1,0,54,3473,306
1,2,1,0,31,0,67
2,1,1,0,46,1939,119
2,2,1,0,37,0,74
1,2,1,0,44,1286,268
0,1,0,0,33,671,45
1,0,1,0,56,202,178
1,2,0,0,56,1388,132
1,0,1,0,36,123,9
1,1,0,1,44,233,150
1,1,1,0,55,1695,69
1,2,0,0,53,3366,278
2,2,1,0,25,2317,273
1,1,0,0,57,169,180
1,0,1,0,34,285,625
1,2,0,0,32,653,84
1,1,0,0,32,0,87
1,0,1,0,54,950,285
0,1,0,0,23,488,205
2,0,0,0,52,3899,49
1,2,1,0,37,15437,123
1,1,0,0,39,43,354
0,2,1,0,34,4254,104
1,1,0,0,32,485,98
1,0,1,0,24,-247,203
0,1,0,0,27,-20,757
1,1,1,0,32,3322,380
0,1,0,1,25,218,272
0,1,0,0,30,0,102
0,0,1,0,34,359,154
0,1,0,0,30,44,187
1,1,1,0,30,-135,57
1,1,1,0,51,984,353
1,2,0,0,35,775,9
1,2,0,1,29,760,82
0,1,1,0,38,322,61
1,2,1,1,33,594,21
1,1,1,0,33,0,1448
0,1,0,0,27,3792,279
1,2,0,0,57,256,304
0,2,1,0,29,405,65
1,1,1,0,36,6699,201
1,0,0,0,52,3343,227
1,2,0,0,33,621,913
1,0,0,1,53,38,321
0,1,1,0,31,1301,69
1,0,0,1,53,61,190
0,0,0,0,38,2198,269
1,0,0,0,29,5547,236
0,2,0,0,46,568,51
1,0,1,0,35,3468,72
1,1,1,0,36,0,195
0,2,1,0,30,1271,303
2,1,1,0,33,1762,146
2,0,0,0,59,40,108
1,1,0,0,49,15,290
0,2,1,0,51,297,415
1,0,1,1,46,276,157
1,1,0,0,49,0,66
1,1,1,1,33,2065,241
1,1,0,0,39,64,100
0,1,1,0,34,513,165
1,2,0,1,35,47,44
1,1,1,0,50,3016,65
0,1,1,0,46,-136,223
1,2,1,0,36,1100,93
0,1,1,1,40,5129,222
0,1,0,1,33,541,118
1,2,0,0,53,395,107
1,1,1,1,47,349,112
1,0,0,0,57,1870,129
2,1,1,0,33,140,139
0,2,1,0,30,4561,103
1,2,0,0,36,473,72
1,1,1,1,33,177,22
1,1,1,0,44,1147,23
0,2,0,0,30,3473,1209
1,1,1,1,52,230,89
0,2,1,0,51,6030,157
2,1,0,0,48,105,520
1,0,1,0,38,630,201
2,1,1,0,29,1336,298
1,0,1,0,27,2591,129
0,2,0,0,32,0,417
0,1,1,0,32,11287,92
1,2,0,0,40,193,105
0,2,1,0,32,131,112
0,1,0,0,37,2571,40
2,1,1,1,33,7,87
1,1,1,0,45,404,390
